OG0003929	AFZ53345		
OG0003930	AFZ53346		
OG0003931	AFZ53347		
OG0003932	AFZ53348		
OG0003933	AFZ53349		
OG0003934	AFZ53357		
OG0003935	AFZ53358		
OG0003936	AFZ53359		
OG0003937	AFZ53360		
OG0003938	AFZ53377		
OG0003939	AFZ53381		
OG0003940	AFZ53386		
OG0003941	AFZ53396		
OG0003942	AFZ53401		
OG0003943	AFZ53403		
OG0003944	AFZ53408		
OG0003945	AFZ53409		
OG0003946	AFZ53410		
OG0003947	AFZ53414		
OG0003948	AFZ53416		
OG0003949	AFZ53418		
OG0003950	AFZ53428		
OG0003951	AFZ53431		
OG0003952	AFZ53435		
OG0003953	AFZ53443		
OG0003954	AFZ53448		
OG0003955	AFZ53452		
OG0003956	AFZ53454		
OG0003957	AFZ53458		
OG0003958	AFZ53482		
OG0003959	AFZ53490		
OG0003960	AFZ53496		
OG0003961	AFZ53497		
OG0003962	AFZ53498		
OG0003963	AFZ53499		
OG0003964	AFZ53500		
OG0003965	AFZ53501		
OG0003966	AFZ53502		
OG0003967	AFZ53510		
OG0003968	AFZ53535		
OG0003969	AFZ53544		
OG0003970	AFZ53545		
OG0003971	AFZ53554		
OG0003972	AFZ53568		
OG0003973	AFZ53577		
OG0003974	AFZ53584		
OG0003975	AFZ53587		
OG0003976	AFZ53596		
OG0003977	AFZ53601		
OG0003978	AFZ53605		
OG0003979	AFZ53607		
OG0003980	AFZ53613		
OG0003981	AFZ53636		
OG0003982	AFZ53644		
OG0003983	AFZ53659		
OG0003984	AFZ53668		
OG0003985	AFZ53680		
OG0003986	AFZ53688		
OG0003987	AFZ53706		
OG0003988	AFZ53707		
OG0003989	AFZ53708		
OG0003990	AFZ53718		
OG0003991	AFZ53719		
OG0003992	AFZ53720		
OG0003993	AFZ53721		
OG0003994	AFZ53740		
OG0003995	AFZ53743		
OG0003996	AFZ53744		
OG0003997	AFZ53747		
OG0003998	AFZ53749		
OG0003999	AFZ53751		
OG0004000	AFZ53756		
OG0004001	AFZ53757		
OG0004002	AFZ53793		
OG0004003	AFZ53810		
OG0004004	AFZ53816		
OG0004005	AFZ53845		
OG0004006	AFZ53859		
OG0004007	AFZ53860		
OG0004008	AFZ53861		
OG0004009	AFZ53863		
OG0004010	AFZ53870		
OG0004011	AFZ53871		
OG0004012	AFZ53886		
OG0004013	AFZ53896		
OG0004014	AFZ53902		
OG0004015	AFZ53903		
OG0004016	AFZ53904		
OG0004017	AFZ53905		
OG0004018	AFZ53917		
OG0004019	AFZ53929		
OG0004020	AFZ53930		
OG0004021	AFZ53941		
OG0004022	AFZ53943		
OG0004023	AFZ53954		
OG0004024	AFZ53960		
OG0004025	AFZ53961		
OG0004026	AFZ53962		
OG0004027	AFZ53963		
OG0004028	AFZ53965		
OG0004029	AFZ53982		
OG0004030	AFZ53983		
OG0004031	AFZ53997		
OG0004032	AFZ54006		
OG0004033	AFZ54007		
OG0004034	AFZ54009		
OG0004035	AFZ54021		
OG0004036	AFZ54023		
OG0004037	AFZ54024		
OG0004038	AFZ54032		
OG0004039	AFZ54055		
OG0004040	AFZ54057		
OG0004041	AFZ54058		
OG0004042	AFZ54059		
OG0004043	AFZ54064		
OG0004044	AFZ54076		
OG0004045	AFZ54077		
OG0004046	AFZ54080		
OG0004047	AFZ54081		
OG0004048	AFZ54086		
OG0004049	AFZ54091		
OG0004050	AFZ54113		
OG0004051	AFZ54114		
OG0004052	AFZ54117		
OG0004053	AFZ54129		
OG0004054	AFZ54130		
OG0004055	AFZ54134		
OG0004056	AFZ54135		
OG0004057	AFZ54139		
OG0004058	AFZ54140		
OG0004059	AFZ54142		
OG0004060	AFZ54160		
OG0004061	AFZ54163		
OG0004062	AFZ54164		
OG0004063	AFZ54165		
OG0004064	AFZ54167		
OG0004065	AFZ54168		
OG0004066	AFZ54191		
OG0004067	AFZ54197		
OG0004068	AFZ54201		
OG0004069	AFZ54210		
OG0004070	AFZ54212		
OG0004071	AFZ54213		
OG0004072	AFZ54218		
OG0004073	AFZ54220		
OG0004074	AFZ54229		
OG0004075	AFZ54232		
OG0004076	AFZ54236		
OG0004077	AFZ54247		
OG0004078	AFZ54252		
OG0004079	AFZ54253		
OG0004080	AFZ54254		
OG0004081	AFZ54257		
OG0004082	AFZ54273		
OG0004083	AFZ54285		
OG0004084	AFZ54295		
OG0004085	AFZ54303		
OG0004086	AFZ54306		
OG0004087	AFZ54310		
OG0004088	AFZ54311		
OG0004089	AFZ54316		
OG0004090	AFZ54318		
OG0004091	AFZ54319		
OG0004092	AFZ54325		
OG0004093	AFZ54326		
OG0004094	AFZ54333		
OG0004095	AFZ54349		
OG0004096	AFZ54356		
OG0004097	AFZ54360		
OG0004098	AFZ54364		
OG0004099	AFZ54371		
OG0004100	AFZ54378		
OG0004101	AFZ54379		
OG0004102	AFZ54381		
OG0004103	AFZ54424		
OG0004104	AFZ54426		
OG0004105	AFZ54435		
OG0004106	AFZ54436		
OG0004107	AFZ54441		
OG0004108	AFZ54442		
OG0004109	AFZ54447		
OG0004110	AFZ54451		
OG0004111	AFZ54456		
OG0004112	AFZ54465		
OG0004113	AFZ54468		
OG0004114	AFZ54469		
OG0004115	AFZ54470		
OG0004116	AFZ54473		
OG0004117	AFZ54485		
OG0004118	AFZ54486		
OG0004119	AFZ54487		
OG0004120	AFZ54488		
OG0004121	AFZ54492		
OG0004122	AFZ54494		
OG0004123	AFZ54502		
OG0004124	AFZ54504		
OG0004125	AFZ54508		
OG0004126	AFZ54509		
OG0004127	AFZ54510		
OG0004128	AFZ54511		
OG0004129	AFZ54527		
OG0004130	AFZ54533		
OG0004131	AFZ54535		
OG0004132	AFZ54538		
OG0004133	AFZ54540		
OG0004134	AFZ54561		
OG0004135	AFZ54565		
OG0004136	AFZ54566		
OG0004137	AFZ54575		
OG0004138	AFZ54576		
OG0004139	AFZ54577		
OG0004140	AFZ54580		
OG0004141	AFZ54581		
OG0004142	AFZ54586		
OG0004143	AFZ54598		
OG0004144	AFZ54602		
OG0004145	AFZ54610		
OG0004146	AFZ54611		
OG0004147	AFZ54617		
OG0004148	AFZ54619		
OG0004149	AFZ54620		
OG0004150	AFZ54623		
OG0004151	AFZ54633		
OG0004152	AFZ54634		
OG0004153	AFZ54636		
OG0004154	AFZ54637		
OG0004155	AFZ54644		
OG0004156	AFZ54653		
OG0004157	AFZ54660		
OG0004158	AFZ54661		
OG0004159	AFZ54677		
OG0004160	AFZ54689		
OG0004161	AFZ54691		
OG0004162	AFZ54694		
OG0004163	AFZ54695		
OG0004164	AFZ54696		
OG0004165	AFZ54697		
OG0004166	AFZ54702		
OG0004167	AFZ54719		
OG0004168	AFZ54722		
OG0004169	AFZ54723		
OG0004170	AFZ54728		
OG0004171	AFZ54734		
OG0004172	AFZ54736		
OG0004173	AFZ54737		
OG0004174	AFZ54738		
OG0004175	AFZ54739		
OG0004176	AFZ54742		
OG0004177	AFZ54747		
OG0004178	AFZ54766		
OG0004179	AFZ54768		
OG0004180	AFZ54775		
OG0004181	AFZ54776		
OG0004182	AFZ54777		
OG0004183	AFZ54784		
OG0004184	AFZ54787		
OG0004185	AFZ54793		
OG0004186	AFZ54795		
OG0004187	AFZ54799		
OG0004188	AFZ54802		
OG0004189	AFZ54812		
OG0004190	AFZ54813		
OG0004191	AFZ54814		
OG0004192	AFZ54815		
OG0004193	AFZ54824		
OG0004194	AFZ54825		
OG0004195	AFZ54826		
OG0004196	AFZ54830		
OG0004197	AFZ54837		
OG0004198	AFZ54859		
OG0004199	AFZ54861		
OG0004200	AFZ54868		
OG0004201	AFZ54883		
OG0004202	AFZ54887		
OG0004203	AFZ54889		
OG0004204	AFZ54898		
OG0004205	AFZ54899		
OG0004206	AFZ54919		
OG0004207	AFZ54922		
OG0004208	AFZ54925		
OG0004209	AFZ54926		
OG0004210	AFZ54928		
OG0004211	AFZ54929		
OG0004212	AFZ54945		
OG0004213	AFZ54946		
OG0004214	AFZ54952		
OG0004215	AFZ54953		
OG0004216	AFZ54958		
OG0004217	AFZ54964		
OG0004218	AFZ54965		
OG0004219	AFZ54966		
OG0004220	AFZ54967		
OG0004221	AFZ54973		
OG0004222	AFZ54994		
OG0004223	AFZ55002		
OG0004224	AFZ55007		
OG0004225	AFZ55010		
OG0004226	AFZ55022		
OG0004227	AFZ55041		
OG0004228	AFZ55059		
OG0004229	AFZ55062		
OG0004230	AFZ55084		
OG0004231	AFZ55085		
OG0004232	AFZ55086		
OG0004233	AFZ55088		
OG0004234	AFZ55090		
OG0004235	AFZ55094		
OG0004236	AFZ55100		
OG0004237	AFZ55104		
OG0004238	AFZ55108		
OG0004239	AFZ55112		
OG0004240	AFZ55116		
OG0004241	AFZ55138		
OG0004242	AFZ55141		
OG0004243	AFZ55143		
OG0004244	AFZ55151		
OG0004245	AFZ55161		
OG0004246	AFZ55166		
OG0004247	AFZ55167		
OG0004248	AFZ55169		
OG0004249	AFZ55170		
OG0004250	AFZ55171		
OG0004251	AFZ55173		
OG0004252	AFZ55180		
OG0004253	AFZ55200		
OG0004254	AFZ55216		
OG0004255	AFZ55226		
OG0004256	AFZ55230		
OG0004257	AFZ55233		
OG0004258	AFZ55247		
OG0004259	AFZ55250		
OG0004260	AFZ55269		
OG0004261	AFZ55274		
OG0004262	AFZ55275		
OG0004263	AFZ55276		
OG0004264	AFZ55277		
OG0004265	AFZ55292		
OG0004266	AFZ55299		
OG0004267	AFZ55304		
OG0004268	AFZ55308		
OG0004269	AFZ55313		
OG0004270	AFZ55317		
OG0004271	AFZ55323		
OG0004272	AFZ55333		
OG0004273	AFZ55341		
OG0004274	AFZ55360		
OG0004275	AFZ55361		
OG0004276	AFZ55378		
OG0004277	AFZ55380		
OG0004278	AFZ55393		
OG0004279	AFZ55401		
OG0004280	AFZ55405		
OG0004281	AFZ55407		
OG0004282	AFZ55415		
OG0004283	AFZ55416		
OG0004284	AFZ55421		
OG0004285	AFZ55422		
OG0004286	AFZ55423		
OG0004287	AFZ55425		
OG0004288	AFZ55426		
OG0004289	AFZ55430		
OG0004290	AFZ55431		
OG0004291	AFZ55434		
OG0004292	AFZ55440		
OG0004293	AFZ55460		
OG0004294	AFZ55463		
OG0004295	AFZ55484		
OG0004296	AFZ55489		
OG0004297	AFZ55494		
OG0004298	AFZ55500		
OG0004299	AFZ55504		
OG0004300	AFZ55505		
OG0004301	AFZ55506		
OG0004302	AFZ55507		
OG0004303	AFZ55508		
OG0004304	AFZ55515		
OG0004305	AFZ55518		
OG0004306	AFZ55519		
OG0004307	AFZ55520		
OG0004308	AFZ55522		
OG0004309	AFZ55523		
OG0004310	AFZ55524		
OG0004311	AFZ55526		
OG0004312	AFZ55531		
OG0004313	AFZ55532		
OG0004314	AFZ55535		
OG0004315	AFZ55536		
OG0004316	AFZ55540		
OG0004317	AFZ55541		
OG0004318	AFZ55544		
OG0004319	AFZ55546		
OG0004320	AFZ55547		
OG0004321	AFZ55548		
OG0004322	AFZ55550		
OG0004323	AFZ55552		
OG0004324	AFZ55553		
OG0004325	AFZ55554		
OG0004326	AFZ55556		
OG0004327	AFZ55560		
OG0004328	AFZ55561		
OG0004329	AFZ55564		
OG0004330	AFZ55565		
OG0004331	AFZ55566		
OG0004332	AFZ55567		
OG0004333	AFZ55569		
OG0004334	AFZ55570		
OG0004335	AFZ55571		
OG0004336	AFZ55572		
OG0004337	AFZ55573		
OG0004338	AFZ55574		
OG0004339	AFZ55575		
OG0004340	AFZ55576		
OG0004341	AFZ55577		
OG0004342	AFZ55578		
OG0004343	AFZ55579		
OG0004344	AFZ55580		
OG0004345	AFZ55581		
OG0004346	AFZ55582		
OG0004347	AFZ55583		
OG0004348	AFZ55584		
OG0004349	AFZ55585		
OG0004350	AFZ55586		
OG0004351	AFZ55587		
OG0004352	AFZ55589		
OG0004353	AFZ55590		
OG0004354	AFZ55591		
OG0004355		ACC85477	
OG0004356		ACC85480	
OG0004357		ACC85481	
OG0004358		ACC85482	
OG0004359		ACC85485	
OG0004360		ACC85490	
OG0004361		ACC85491	
OG0004362		ACC85492	
OG0004363		ACC85493	
OG0004364		ACC85152	
OG0004365		ACC85154	
OG0004366		ACC85158	
OG0004367		ACC85159	
OG0004368		ACC85165	
OG0004369		ACC85171	
OG0004370		ACC85186	
OG0004371		ACC85187	
OG0004372		ACC85195	
OG0004373		ACC85198	
OG0004374		ACC85203	
OG0004375		ACC85214	
OG0004376		ACC85231	
OG0004377		ACC85232	
OG0004378		ACC85233	
OG0004379		ACC85234	
OG0004380		ACC85236	
OG0004381		ACC85237	
OG0004382		ACC85239	
OG0004383		ACC85240	
OG0004384		ACC85242	
OG0004385		ACC85243	
OG0004386		ACC85244	
OG0004387		ACC85260	
OG0004388		ACC85261	
OG0004389		ACC85262	
OG0004390		ACC85265	
OG0004391		ACC85275	
OG0004392		ACC85277	
OG0004393		ACC85278	
OG0004394		ACC85279	
OG0004395		ACC85280	
OG0004396		ACC85281	
OG0004397		ACC85282	
OG0004398		ACC85284	
OG0004399		ACC85287	
OG0004400		ACC85290	
OG0004401		ACC85292	
OG0004402		ACC85294	
OG0004403		ACC85309	
OG0004404		ACC85320	
OG0004405		ACC85323	
OG0004406		ACC85324	
OG0004407		ACC85325	
OG0004408		ACC85326	
OG0004409		ACC85327	
OG0004410		ACC85330	
OG0004411		ACC85332	
OG0004412		ACC85336	
OG0004413		ACC85340	
OG0004414		ACC85341	
OG0004415		ACC85342	
OG0004416		ACC85344	
OG0004417		ACC85346	
OG0004418		ACC84895	
OG0004419		ACC84897	
OG0004420		ACC84899	
OG0004421		ACC84901	
OG0004422		ACC84904	
OG0004423		ACC84912	
OG0004424		ACC84920	
OG0004425		ACC84936	
OG0004426		ACC84938	
OG0004427		ACC84940	
OG0004428		ACC84942	
OG0004429		ACC84951	
OG0004430		ACC84952	
OG0004431		ACC84964	
OG0004432		ACC84968	
OG0004433		ACC84969	
OG0004434		ACC84973	
OG0004435		ACC84976	
OG0004436		ACC84977	
OG0004437		ACC84978	
OG0004438		ACC84979	
OG0004439		ACC84984	
OG0004440		ACC84988	
OG0004441		ACC85005	
OG0004442		ACC85007	
OG0004443		ACC85010	
OG0004444		ACC85015	
OG0004445		ACC85016	
OG0004446		ACC85028	
OG0004447		ACC85037	
OG0004448		ACC85039	
OG0004449		ACC85040	
OG0004450		ACC85042	
OG0004451		ACC85043	
OG0004452		ACC85046	
OG0004453		ACC85050	
OG0004454		ACC85051	
OG0004455		ACC85052	
OG0004456		ACC85055	
OG0004457		ACC85065	
OG0004458		ACC85073	
OG0004459		ACC85077	
OG0004460		ACC85079	
OG0004461		ACC85094	
OG0004462		ACC85097	
OG0004463		ACC85101	
OG0004464		ACC85102	
OG0004465		ACC85115	
OG0004466		ACC85116	
OG0004467		ACC85123	
OG0004468		ACC85125	
OG0004469		ACC85128	
OG0004470		ACC85129	
OG0004471		ACC85134	
OG0004472		ACC85139	
OG0004473		ACC85146	
OG0004474		ACC85147	
OG0004475		ACC85148	
OG0004476		ACC85149	
OG0004477		ACC85348	
OG0004478		ACC85349	
OG0004479		ACC85350	
OG0004480		ACC85353	
OG0004481		ACC85355	
OG0004482		ACC85371	
OG0004483		ACC85372	
OG0004484		ACC85373	
OG0004485		ACC85377	
OG0004486		ACC85379	
OG0004487		ACC85380	
OG0004488		ACC85382	
OG0004489		ACC85384	
OG0004490		ACC85385	
OG0004491		ACC85386	
OG0004492		ACC85387	
OG0004493		ACC85389	
OG0004494		ACC85392	
OG0004495		ACC85393	
OG0004496		ACC85394	
OG0004497		ACC85400	
OG0004498		ACC85401	
OG0004499		ACC85402	
OG0004500		ACC85403	
OG0004501		ACC85405	
OG0004502		ACC85411	
OG0004503		ACC85413	
OG0004504		ACC85415	
OG0004505		ACC85423	
OG0004506		ACC85424	
OG0004507		ACC85425	
OG0004508		ACC85426	
OG0004509		ACC85428	
OG0004510		ACC85429	
OG0004511		ACC85431	
OG0004512		ACC85437	
OG0004513		ACC85439	
OG0004514		ACC85444	
OG0004515		ACC85445	
OG0004516		ACC85452	
OG0004517		ACC85453	
OG0004518		ACC85454	
OG0004519		ACC85458	
OG0004520		ACC85463	
OG0004521		ACC85464	
OG0004522		ACC78806	
OG0004523		ACC78807	
OG0004524		ACC78808	
OG0004525		ACC78813	
OG0004526		ACC78816	
OG0004527		ACC78827	
OG0004528		ACC78834	
OG0004529		ACC78857	
OG0004530		ACC78865	
OG0004531		ACC78884	
OG0004532		ACC78889	
OG0004533		ACC78907	
OG0004534		ACC78908	
OG0004535		ACC78911	
OG0004536		ACC78920	
OG0004537		ACC78927	
OG0004538		ACC78929	
OG0004539		ACC78930	
OG0004540		ACC78937	
OG0004541		ACC78938	
OG0004542		ACC78940	
OG0004543		ACC78944	
OG0004544		ACC78946	
OG0004545		ACC78947	
OG0004546		ACC78948	
OG0004547		ACC78952	
OG0004548		ACC78963	
OG0004549		ACC78966	
OG0004550		ACC78967	
OG0004551		ACC78969	
OG0004552		ACC78975	
OG0004553		ACC78980	
OG0004554		ACC78983	
OG0004555		ACC78990	
OG0004556		ACC78991	
OG0004557		ACC78992	
OG0004558		ACC78995	
OG0004559		ACC78996	
OG0004560		ACC78997	
OG0004561		ACC78999	
OG0004562		ACC79000	
OG0004563		ACC79001	
OG0004564		ACC79002	
OG0004565		ACC79003	
OG0004566		ACC79004	
OG0004567		ACC79005	
OG0004568		ACC79007	
OG0004569		ACC79011	
OG0004570		ACC79012	
OG0004571		ACC79014	
OG0004572		ACC79016	
OG0004573		ACC79021	
OG0004574		ACC79022	
OG0004575		ACC79023	
OG0004576		ACC79026	
OG0004577		ACC79027	
OG0004578		ACC79031	
OG0004579		ACC79032	
OG0004580		ACC79037	
OG0004581		ACC79053	
OG0004582		ACC79072	
OG0004583		ACC79081	
OG0004584		ACC79097	
OG0004585		ACC79098	
OG0004586		ACC79103	
OG0004587		ACC79112	
OG0004588		ACC79113	
OG0004589		ACC79114	
OG0004590		ACC79115	
OG0004591		ACC79120	
OG0004592		ACC79121	
OG0004593		ACC79124	
OG0004594		ACC79126	
OG0004595		ACC79127	
OG0004596		ACC79134	
OG0004597		ACC79135	
OG0004598		ACC79145	
OG0004599		ACC79147	
OG0004600		ACC79148	
OG0004601		ACC79149	
OG0004602		ACC79150	
OG0004603		ACC79152	
OG0004604		ACC79155	
OG0004605		ACC79156	
OG0004606		ACC79158	
OG0004607		ACC79159	
OG0004608		ACC79174	
OG0004609		ACC79175	
OG0004610		ACC79176	
OG0004611		ACC79177	
OG0004612		ACC79178	
OG0004613		ACC79179	
OG0004614		ACC79180	
OG0004615		ACC79182	
OG0004616		ACC79183	
OG0004617		ACC79185	
OG0004618		ACC79186	
OG0004619		ACC79187	
OG0004620		ACC79188	
OG0004621		ACC79190	
OG0004622		ACC79191	
OG0004623		ACC79192	
OG0004624		ACC79193	
OG0004625		ACC79202	
OG0004626		ACC79205	
OG0004627		ACC79212	
OG0004628		ACC79231	
OG0004629		ACC79234	
OG0004630		ACC79235	
OG0004631		ACC79236	
OG0004632		ACC79237	
OG0004633		ACC79239	
OG0004634		ACC79241	
OG0004635		ACC79244	
OG0004636		ACC79247	
OG0004637		ACC79249	
OG0004638		ACC79250	
OG0004639		ACC79252	
OG0004640		ACC79269	
OG0004641		ACC79285	
OG0004642		ACC79286	
OG0004643		ACC79288	
OG0004644		ACC79289	
OG0004645		ACC79293	
OG0004646		ACC79295	
OG0004647		ACC79299	
OG0004648		ACC79301	
OG0004649		ACC79302	
OG0004650		ACC79303	
OG0004651		ACC79308	
OG0004652		ACC79309	
OG0004653		ACC79313	
OG0004654		ACC79320	
OG0004655		ACC79321	
OG0004656		ACC79328	
OG0004657		ACC79333	
OG0004658		ACC79340	
OG0004659		ACC79341	
OG0004660		ACC79342	
OG0004661		ACC79344	
OG0004662		ACC79350	
OG0004663		ACC79351	
OG0004664		ACC79355	
OG0004665		ACC79363	
OG0004666		ACC79376	
OG0004667		ACC79377	
OG0004668		ACC79378	
OG0004669		ACC79382	
OG0004670		ACC79384	
OG0004671		ACC79385	
OG0004672		ACC79386	
OG0004673		ACC79387	
OG0004674		ACC79389	
OG0004675		ACC79393	
OG0004676		ACC79394	
OG0004677		ACC79395	
OG0004678		ACC79398	
OG0004679		ACC79403	
OG0004680		ACC79406	
OG0004681		ACC79422	
OG0004682		ACC79426	
OG0004683		ACC79431	
OG0004684		ACC79432	
OG0004685		ACC79433	
OG0004686		ACC79435	
OG0004687		ACC79436	
OG0004688		ACC79439	
OG0004689		ACC79452	
OG0004690		ACC79461	
OG0004691		ACC79464	
OG0004692		ACC79467	
OG0004693		ACC79483	
OG0004694		ACC79484	
OG0004695		ACC79485	
OG0004696		ACC79486	
OG0004697		ACC79489	
OG0004698		ACC79491	
OG0004699		ACC79494	
OG0004700		ACC79497	
OG0004701		ACC79498	
OG0004702		ACC79499	
OG0004703		ACC79500	
OG0004704		ACC79501	
OG0004705		ACC79502	
OG0004706		ACC79507	
OG0004707		ACC79517	
OG0004708		ACC79518	
OG0004709		ACC79531	
OG0004710		ACC79534	
OG0004711		ACC79537	
OG0004712		ACC79538	
OG0004713		ACC79541	
OG0004714		ACC79542	
OG0004715		ACC79545	
OG0004716		ACC79548	
OG0004717		ACC79572	
OG0004718		ACC79574	
OG0004719		ACC79609	
OG0004720		ACC79616	
OG0004721		ACC79625	
OG0004722		ACC79632	
OG0004723		ACC79652	
OG0004724		ACC79653	
OG0004725		ACC79654	
OG0004726		ACC79657	
OG0004727		ACC79661	
OG0004728		ACC79663	
OG0004729		ACC79666	
OG0004730		ACC79667	
OG0004731		ACC79668	
OG0004732		ACC79670	
OG0004733		ACC79671	
OG0004734		ACC79677	
OG0004735		ACC79682	
OG0004736		ACC79689	
OG0004737		ACC79691	
OG0004738		ACC79692	
OG0004739		ACC79693	
OG0004740		ACC79698	
OG0004741		ACC79699	
OG0004742		ACC79700	
OG0004743		ACC79706	
OG0004744		ACC79713	
OG0004745		ACC79715	
OG0004746		ACC79724	
OG0004747		ACC79732	
OG0004748		ACC79735	
OG0004749		ACC79736	
OG0004750		ACC79737	
OG0004751		ACC79739	
OG0004752		ACC79741	
OG0004753		ACC79749	
OG0004754		ACC79753	
OG0004755		ACC79755	
OG0004756		ACC79756	
OG0004757		ACC79762	
OG0004758		ACC79764	
OG0004759		ACC79765	
OG0004760		ACC79767	
OG0004761		ACC79775	
OG0004762		ACC79777	
OG0004763		ACC79778	
OG0004764		ACC79779	
OG0004765		ACC79793	
OG0004766		ACC79799	
